text,label
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}, {'transcript': 'a airplane is almost full'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96520919}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97163731}, {'transcript': ""think I've seen this before""}, {'transcript': 'I think I seen this before'}, {'transcript': 'I think I have seen this before'}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.91824943}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': 'stop in a couple of minutes'}], 'final': True}",angry
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.96749985}, {'transcript': ""don't forget it jacket""}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget jacket""}], 'final': True}",angry
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.92695367}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop in a couple of minutes'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96333992}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96634555}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's at 11:00""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95832765}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.96430534}, {'transcript': ""I don't wonder what this is about""}, {'transcript': ""I don't know what this is about""}, {'transcript': 'I wondered what this is about'}, {'transcript': 'I wonder where this is about'}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.9294576}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': 'stop in a couple of minutes'}, {'transcript': 'will stop in a couple of minute'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.97185457}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'its 11:00'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.93560761}, {'transcript': ""that's exactly what happened""}, {'transcript': 'that was exactly what happened'}, {'transcript': 'that is exactly what happened;'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': ""maybe tomorrow it'll be cold"", 'confidence': 0.96369827}, {'transcript': 'maybe tomorrow it will be cold'}, {'transcript': ""maybe tomorrow it'll be cool""}, {'transcript': 'maybe tomorrow will be cold'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96603853}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctor's doctor's appointment""}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.97207135}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}, {'transcript': ""I'm on my weight to the meeting""}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': 'maybe tomorrow it will be called'}], 'final': True}",angry
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97219545}, {'transcript': ""don't forget the jacket""}], 'final': True}",angry
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.9036144}, {'transcript': ""we'll stop in a couple of minutes""}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97013426}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is Sleek'}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.96453303}, {'transcript': 'I wonder what this about'}, {'transcript': 'I want to what this is about'}, {'transcript': 'I want what this is about'}, {'transcript': 'I want it what this is about'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96535516}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': 'will stop in a couple of', 'confidence': 0.93862742}, {'transcript': ""we'll stop in a couple of""}, {'transcript': 'well stop in a couple of'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.91760719}, {'transcript': 'the airplane is almost'}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}, {'transcript': 'I would like to new alarm clock'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96173614}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': 'is 11:00'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96846807}, {'transcript': 'the service is slick'}, {'transcript': 'the circus is slick'}, {'transcript': 'the surface is Sleek'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.97147465}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95022023}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': 'if 11:00'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96709633}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.93463856}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': ""we'll stop at a couple of minutes""}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': ""maybe tomorrow it'll be cold""}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97219545}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is slic'}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow will be cold', 'confidence': 0.95175326}, {'transcript': ""maybe tomorrow we'll be cold""}, {'transcript': 'maybe tomorrow it will be cold'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96441877}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wondered what this is about'}], 'final': True}",angry
"{'alternative': [{'transcript': 'well stop in a couple of minutes', 'confidence': 0.91823924}, {'transcript': 'well stop it a couple of minutes'}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop at a couple of minutes'}, {'transcript': 'well stop it couple of minutes'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.9651193}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': ""maybe tomorrow it'll be cold""}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97219545}, {'transcript': 'the surface is sick'}, {'transcript': 'the service is slick'}, {'transcript': 'the circus is slick'}], 'final': True}",angry
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.92158562}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': ""we're stop in a couple of minutes""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.9613235}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97219545}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is Sleek'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.95653975}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I've a doctor's appointment""}, {'transcript': ""I think I've a doctors appointment""}, {'transcript': ""I think I've had a doctor's appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96623582}, {'transcript': 'the surface is a slick'}, {'transcript': 'the surface is the slick'}, {'transcript': 'this surface is slick'}, {'transcript': 'the service is slick'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.95030624}, {'transcript': ""we'll stop in a couple of minutes""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.93044239}, {'transcript': 'its 11:00'}, {'transcript': 'at 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96927208}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11""}], 'final': True}",angry
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.96725589}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget to jacket""}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.96980965}, {'transcript': 'the airplane is almost 12'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95700395}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.95073724}, {'transcript': 'I think I seen this before'}, {'transcript': ""I think I'd seen this before""}, {'transcript': 'I think I see this before'}, {'transcript': ""I think that's seen this before""}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.97219545}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'its 11:00'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97068453}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is Sleek'}, {'transcript': 'the surface is sick'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.937962}, {'transcript': ""I'm on my way to the""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}, {'transcript': 'I think I seen this before'}], 'final': True}",angry
"{'alternative': [{'transcript': 'wondering what this is about', 'confidence': 0.83412933}, {'transcript': 'I wonder if this is about'}, {'transcript': 'wondering if this is about'}, {'transcript': 'I wonder what this is about'}, {'transcript': 'wonder if this is about'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97219545}, {'transcript': 'the service is slick'}, {'transcript': 'the surface has slick'}, {'transcript': 'the surface is sick'}, {'transcript': 'the surface is slick slick'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95082116}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96655834}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's at 11:00""}], 'final': True}",angry
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.94387013}, {'transcript': ""don't forget jacket""}, {'transcript': ""don't forget it jacket""}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget the jacket""}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': ""maybe tomorrow it'll be cold""}, {'transcript': 'maybe tomorrow it would be cold'}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': 'baby tomorrow it will be cold'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96818197}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96598655}, {'transcript': 'I think I have a doctors appointment'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.9698559}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': 'its 11:00'}], 'final': True}",angry
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97218406}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is Sleek'}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96474421}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow will be cold', 'confidence': 0.94643146}, {'transcript': 'maybe tomorrow it will be cold'}, {'transcript': ""maybe tomorrow we'll be cold""}, {'transcript': 'maybe tomorrow I will be cold'}, {'transcript': 'maybe tomorrow would be cold'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96431339}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.97049397}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': 'its 11:00'}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.96318609}, {'transcript': 'I think I seen this before'}, {'transcript': 'I think I have seen this before'}, {'transcript': ""oh I think I've seen this before""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.96996951}, {'transcript': 'I think I seen this before'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95919895}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'well stop in a couple of minutes', 'confidence': 0.92009813}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': 'stop in a couple of minutes'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.95509315}, {'transcript': ""think I've seen this before""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.9658308}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96191674}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.96355218}, {'transcript': 'I think I seen this before'}, {'transcript': 'I think I have seen this before'}, {'transcript': ""I think I've seen it before""}, {'transcript': 'I think I see this before'}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95943016}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97219545}, {'transcript': ""don't forget to jacket""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96704036}, {'transcript': 'I think I have a doctors appointment'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.95881784}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.93046075}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop in a couple of minutes'}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.97206736}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'its 11:00'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.97219545}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}, {'transcript': ""I think I've seen it before""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97208744}, {'transcript': 'I think I seen this before'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96696806}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96652091}, {'transcript': 'I think I have a doctors appointment'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96649837}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wonder what this this is about'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': 'maybe tomorrow it would be cold'}, {'transcript': 'maybe tomorrow it will be cool'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96873564}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96515232}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wonder if this is about'}, {'transcript': 'I wonder what this is about about'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97079951}, {'transcript': 'the surface is flick'}, {'transcript': 'the surface is Sleek'}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.96820325}, {'transcript': 'I wonder with this is about'}, {'transcript': 'I wonder if this is about'}, {'transcript': 'I wonder this is about'}], 'final': True}",angry
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.91703063}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': 'well stuff in a couple of minutes'}, {'transcript': ""what's up in a couple of minutes""}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.94376981}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have doctor's appointment""}, {'transcript': ""I think I had a doctor's appointment""}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.94283044}, {'transcript': ""we'll stop in a couple of minutes""}], 'final': True}",angry
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.93221563}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': 'we will stop in a couple of minutes'}, {'transcript': 'well stop in a couple of minutes'}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow will be cold', 'confidence': 0.95567214}, {'transcript': ""maybe tomorrow we'll be cold""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96721113}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.94916457}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.94962877}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I've a doctor's appointment""}, {'transcript': ""I think I've had a doctor's appointment""}, {'transcript': ""I think I've had doctor's appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.9662075}, {'transcript': 'I think I have a doctors appointment'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.96717316}, {'transcript': 'I would like on you alarm clock'}, {'transcript': 'I would like I knew alarm clock'}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.93250608}, {'transcript': 'maybe tomorrow will be cold'}, {'transcript': ""maybe tomorrow we'll be cold""}, {'transcript': 'maybe tomorrow I will be cold'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.95886219}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget her jacket""}, {'transcript': ""don't forget jacket""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96873951}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",angry
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97219545}, {'transcript': ""don't forget""}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97206932}, {'transcript': ""I wouldn't like a new alarm clock""}, {'transcript': 'I would like a new alarm'}], 'final': True}",angry
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.94882756}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': ""we'll stop on a couple of minutes""}, {'transcript': ""we'll stop at a couple of minutes""}, {'transcript': ""we'll stop in a couple of minute""}], 'final': True}",angry
